,Sensor Ext 1,,,,,,Sensor Int 1,,,,,,Sensor Int 2,,,
04:07:14,27.77,52.91,466,481,0.03,38,18.7,49.34,585,37,4.74,3,24.79,43.02,469,IDLE
04:08:14,22.52,53.44,466,400,1.83,47,20.92,45.8,542,90,4.24,11,24.64,42.12,523,PAUSED
04:09:14,19.54,32.96,600,126,2.0,3,23.21,45.23,397,369,1.35,38,24.76,49.94,440,PAUSED
04:10:14,25.91,49.35,571,392,3.09,6,25.08,37.54,504,189,4.4,22,27.19,53.1,444,PRINTING
04:11:14,21.73,54.52,539,181,3.15,32,24.46,47.07,484,500,3.04,26,26.09,41.35,380,PRINTING
04:12:14,25.66,42.91,506,0,3.77,11,20.28,58.96,588,60,1.47,2,22.99,43.41,529,PAUSED
04:13:14,18.46,45.08,490,124,1.94,0,27.43,56.86,571,158,0.66,29,21.8,30.45,484,PRINTING
04:14:14,27.33,39.4,527,285,3.88,13,22.61,51.63,404,103,4.07,5,19.31,34.61,494,PRINTING
04:15:14,18.98,30.34,560,0,4.99,13,26.88,57.89,522,119,3.04,13,24.4,40.68,390,ERROR
04:16:14,20.26,30.56,466,489,1.66,38,23.7,36.59,478,103,0.21,2,25.7,49.63,518,PAUSED
04:17:14,21.86,45.9,565,432,4.68,36,24.44,54.0,443,403,2.27,36,23.49,41.09,600,ERROR
04:18:14,18.48,42.15,494,287,4.27,19,18.28,38.68,534,293,4.82,6,24.03,35.57,543,IDLE
04:19:14,22.8,55.8,518,186,2.61,17,24.1,43.74,391,150,4.38,37,27.28,42.84,506,PRINTING
04:20:14,,,,,,,23.64,38.57,380,395,3.31,50,27.36,52.9,450,IDLE
04:21:14,23.18,45.28,524,74,2.9,36,18.08,42.23,583,188,0.59,30,25.3,53.37,445,ERROR
04:22:14,24.88,50.17,572,127,2.11,2,20.13,40.63,499,162,1.69,23,24.93,48.44,394,IDLE
04:23:14,23.56,58.34,588,300,4.07,27,18.66,55.67,409,7,1.97,45,22.01,34.87,500,IDLE
04:24:14,27.06,43.1,530,11,2.18,31,19.32,46.83,502,100,0.39,27,,,,PAUSED
04:25:14,20.83,49.87,573,18,2.92,48,26.17,30.39,497,380,3.26,22,26.3,45.39,407,PAUSED
04:26:14,18.39,40.98,482,404,0.78,17,25.73,58.03,441,218,0.84,37,23.77,32.69,533,PRINTING
04:27:14,23.56,32.58,408,47,2.68,37,18.28,36.12,510,294,4.66,9,27.65,56.33,541,IDLE
04:28:15,23.95,44.79,445,247,2.22,42,21.64,53.55,482,302,0.94,24,22.44,47.77,567,PAUSED
04:29:15,22.2,58.97,541,391,2.76,48,19.13,42.55,543,370,4.84,31,21.47,46.03,448,IDLE
04:30:15,23.18,40.76,546,319,4.58,23,,,,,,,26.23,33.53,576,ERROR
04:31:15,25.72,37.64,483,478,4.39,38,25.31,48.38,398,281,3.38,49,27.38,41.14,428,IDLE
04:32:15,26.79,38.09,426,208,2.44,16,24.65,51.09,525,322,4.33,18,22.19,37.97,384,PRINTING
04:33:15,25.53,51.14,382,413,3.92,13,19.73,56.0,419,446,0.97,41,,,,IDLE
04:34:15,25.21,32.14,537,74,4.83,20,18.47,54.69,425,81,4.23,47,22.12,56.33,550,IDLE
04:35:15,19.83,58.78,563,39,2.07,32,27.73,48.29,414,362,1.42,8,27.42,38.79,466,IDLE
04:36:15,22.29,39.77,539,179,4.29,23,,,,,,,27.13,52.68,597,IDLE
04:37:15,26.77,39.48,513,252,2.24,5,27.35,59.5,528,137,1.29,41,27.84,57.47,440,IDLE
04:38:15,18.29,56.34,576,190,2.91,41,19.12,50.2,458,83,3.5,30,27.17,30.7,570,IDLE
04:39:15,18.13,41.34,419,315,2.42,43,27.75,34.97,386,47,3.48,39,20.6,47.28,536,PAUSED
04:40:15,,,,,,,20.0,31.65,545,156,4.94,4,27.61,48.37,384,IDLE
04:41:15,19.33,42.36,567,134,2.73,19,18.02,42.47,469,230,1.22,19,27.6,51.45,511,PAUSED
04:42:15,25.57,44.13,542,245,1.31,1,22.03,55.08,468,388,1.82,0,26.68,31.51,457,IDLE
04:43:15,27.95,44.08,461,415,3.56,32,,,,,,,24.6,39.9,479,IDLE
04:44:15,18.01,57.68,503,419,4.05,19,25.55,48.3,473,117,4.91,48,22.03,51.76,530,PRINTING
04:45:15,18.81,59.64,485,58,1.46,28,24.86,48.49,395,447,1.48,17,27.06,53.1,507,IDLE
04:46:15,22.67,41.88,450,211,3.76,16,24.04,42.76,511,230,3.37,9,22.84,30.6,569,ERROR
04:47:15,19.63,30.74,561,111,1.6,31,23.77,51.31,482,160,3.78,38,22.13,52.06,587,PRINTING
04:48:15,20.74,58.79,565,148,2.66,1,25.39,48.22,491,187,3.25,27,23.86,52.91,396,ERROR
04:49:15,21.17,58.95,585,420,1.58,11,27.74,38.75,561,153,1.91,20,24.88,45.1,523,IDLE
04:50:15,22.46,49.52,480,390,3.69,20,22.2,56.63,565,101,4.66,48,,,,PRINTING
04:51:15,24.22,50.88,505,453,4.18,13,27.4,40.76,593,298,1.14,29,21.4,52.85,529,PRINTING
04:52:15,20.81,50.64,418,442,0.34,5,27.35,43.72,407,381,1.16,35,22.0,57.0,427,PAUSED
04:53:15,,,,,,,23.29,58.37,521,327,0.49,28,,,,PRINTING
04:54:15,25.21,54.48,408,422,4.73,44,21.15,55.25,389,70,1.06,19,,,,PRINTING
04:55:15,26.1,54.76,415,33,0.23,41,18.64,44.28,516,240,0.29,29,25.6,31.71,386,PRINTING
04:56:15,27.57,33.85,539,61,2.42,31,23.58,40.12,382,485,0.79,46,20.16,58.11,479,ERROR
04:57:15,23.39,35.88,461,462,3.4,39,27.03,51.94,446,392,4.38,16,24.31,50.47,385,PAUSED
04:58:15,22.16,32.6,538,138,3.33,17,19.99,41.59,587,26,2.49,28,19.49,37.36,457,PRINTING
04:59:15,19.59,36.44,420,79,3.26,35,22.32,41.75,387,399,2.96,50,25.1,59.56,434,PRINTING
05:00:15,23.94,44.36,385,485,1.85,32,20.22,40.6,562,304,0.54,6,23.73,45.09,381,IDLE
05:01:15,22.58,52.23,508,175,0.48,27,22.62,56.53,555,245,0.4,7,22.64,43.79,391,PAUSED
05:02:15,24.19,41.82,398,23,0.68,0,24.96,49.53,509,449,3.91,8,21.51,50.27,398,ERROR
05:03:15,26.48,52.7,421,66,4.61,31,20.36,30.9,559,1,1.4,5,21.75,49.01,420,PRINTING
05:04:15,23.45,51.62,563,61,4.87,44,18.04,34.78,462,299,3.72,27,23.26,43.51,540,PAUSED
05:05:15,25.91,44.83,512,84,4.13,10,26.81,44.64,598,43,3.33,14,23.25,47.57,431,PAUSED
05:06:15,20.18,40.4,412,417,2.03,33,,,,,,,26.29,56.34,536,IDLE
05:07:15,26.08,40.42,550,333,3.48,27,24.86,58.36,509,47,3.42,4,19.57,53.17,506,PRINTING
05:08:15,21.46,54.71,542,256,3.85,31,24.81,32.75,437,56,0.31,46,25.34,49.53,566,IDLE
05:09:15,27.83,35.06,432,375,4.98,21,20.24,56.88,564,280,1.63,7,20.68,36.81,489,PAUSED
05:10:15,24.36,43.19,423,150,4.92,32,21.86,40.08,387,330,0.33,17,20.29,51.87,469,ERROR
05:11:15,21.92,54.39,503,327,4.5,2,18.45,38.52,453,146,1.94,32,26.06,42.96,387,ERROR
05:12:15,21.66,31.28,564,497,3.44,41,21.56,36.91,426,293,0.77,32,26.78,40.95,402,PRINTING
05:13:15,27.6,36.85,465,41,3.53,16,23.76,52.7,460,392,1.93,33,22.02,53.7,417,IDLE
05:14:15,24.91,34.25,422,66,2.55,5,22.03,31.56,489,10,2.56,3,23.15,42.26,496,ERROR
05:15:15,24.11,45.07,598,375,4.39,25,27.34,41.9,429,251,3.08,11,19.04,31.17,382,ERROR
05:16:15,20.65,38.11,489,192,3.81,13,24.37,36.89,504,81,4.35,23,25.71,48.16,506,PRINTING
05:17:15,22.2,32.05,501,499,2.04,25,26.68,52.87,386,365,1.71,22,27.59,40.59,577,PRINTING
05:18:15,21.78,56.01,499,419,1.73,37,26.75,50.31,555,119,2.14,50,20.34,31.59,381,PAUSED
05:19:15,24.04,53.93,558,140,3.11,48,27.8,39.6,466,220,2.44,5,22.84,54.94,387,PAUSED
05:20:15,24.69,55.66,392,294,2.82,32,22.99,56.28,563,46,1.61,22,27.8,53.27,598,PAUSED
05:21:15,27.54,40.06,443,269,1.48,7,24.86,47.57,401,276,0.46,9,25.88,30.45,599,ERROR
05:22:15,24.47,35.98,459,400,1.09,4,26.17,37.27,539,210,0.82,3,18.13,50.27,569,ERROR
05:23:15,,,,,,,23.82,50.71,558,39,1.91,8,26.74,48.44,520,ERROR
05:24:15,24.72,55.02,401,360,0.18,32,24.97,49.0,524,396,2.46,43,18.1,54.06,407,IDLE
05:25:15,26.14,30.13,589,304,3.8,44,,,,,,,25.01,38.94,427,ERROR
05:26:15,22.1,52.02,562,160,1.5,36,26.29,30.85,440,103,0.82,48,23.33,31.98,439,PRINTING
05:27:15,26.82,58.82,538,359,2.14,35,24.27,55.23,590,289,0.8,17,25.65,30.13,538,IDLE
05:28:15,26.55,34.06,597,272,0.64,19,26.4,56.17,421,38,3.28,42,24.66,31.8,386,PAUSED
05:29:15,19.58,48.33,393,388,1.66,23,20.11,57.29,503,489,1.37,41,25.02,34.87,454,PRINTING
05:30:15,27.0,58.75,442,45,1.33,21,26.94,48.79,537,451,3.49,10,20.34,59.49,573,PRINTING
05:31:15,23.52,49.56,480,277,3.91,10,27.89,51.01,479,420,4.17,20,25.64,30.2,518,ERROR
05:32:15,22.44,47.83,549,198,0.79,2,26.86,30.42,592,320,3.54,13,19.38,43.38,437,PAUSED
05:33:15,,,,,,,21.32,56.08,392,260,2.67,23,23.74,46.6,521,PRINTING
05:34:15,19.14,51.52,423,63,4.56,25,24.97,34.97,600,61,1.56,3,24.64,51.98,429,IDLE
05:35:15,22.36,30.35,585,497,0.36,22,23.29,37.75,545,177,1.13,1,18.87,50.3,539,ERROR
05:36:15,24.2,45.88,503,299,4.98,23,21.36,38.22,384,352,3.8,12,19.39,43.42,486,PAUSED
05:37:15,25.19,50.16,382,306,4.67,21,26.28,49.02,462,107,0.35,31,22.15,51.9,445,PAUSED
05:38:15,23.8,59.81,433,425,3.89,34,27.52,47.18,485,403,3.1,30,23.84,40.52,446,ERROR
05:39:15,19.61,51.18,545,96,1.86,14,27.71,55.23,581,82,2.96,38,,,,PAUSED
05:40:15,27.29,50.38,523,126,1.45,7,19.18,38.89,489,267,3.29,10,25.9,39.54,575,PAUSED
05:41:15,,,,,,,25.74,32.81,476,82,4.8,3,24.8,59.89,481,PAUSED
05:42:15,22.4,49.14,598,187,0.04,44,27.57,38.33,455,212,0.98,8,20.57,55.04,443,PRINTING
05:43:15,21.31,44.15,595,12,2.85,10,23.26,41.14,408,328,0.16,26,21.26,46.29,426,PRINTING
05:44:15,19.7,47.28,552,385,1.75,11,22.05,56.15,390,99,2.81,0,18.86,54.58,583,IDLE
05:45:15,18.01,41.68,415,32,0.7,10,22.28,56.11,392,239,2.34,22,22.67,37.97,435,IDLE
05:46:15,20.03,52.75,394,254,1.43,21,22.26,35.03,555,483,4.6,9,27.57,47.45,412,IDLE
05:47:15,21.28,53.06,394,27,1.91,8,24.52,31.59,452,10,1.82,48,20.94,46.3,471,IDLE
05:48:15,22.63,32.12,412,61,4.58,41,20.76,34.7,516,274,1.32,42,18.52,55.6,577,IDLE
05:49:15,22.89,33.02,402,441,1.16,48,22.1,40.13,511,338,4.37,2,21.55,46.75,397,ERROR
05:50:15,18.33,38.14,548,162,0.09,25,25.23,57.39,384,337,2.13,23,27.57,57.52,458,ERROR
05:51:15,,,,,,,22.27,30.1,453,293,4.35,45,26.44,44.67,385,PRINTING
05:52:15,19.55,36.16,505,470,3.81,21,26.89,43.23,549,238,0.16,39,24.89,54.83,477,PRINTING
05:53:15,27.49,55.31,393,489,4.88,26,,,,,,,20.72,53.42,403,PAUSED
05:54:15,21.4,48.93,454,84,0.05,19,19.15,57.69,395,456,0.78,46,22.72,44.89,554,PRINTING
05:55:15,18.82,48.25,488,164,4.51,22,22.27,31.82,549,86,2.52,36,21.81,42.49,403,ERROR
05:56:15,20.43,58.45,538,394,2.79,12,19.95,58.47,518,153,1.42,35,23.36,44.32,408,IDLE
05:57:15,18.38,54.44,532,233,4.55,47,27.9,31.73,479,389,4.82,43,20.95,30.56,446,ERROR
05:58:15,25.35,38.37,447,303,1.55,21,26.52,55.35,480,32,1.32,10,20.35,43.18,439,IDLE
05:59:15,,,,,,,21.43,48.13,388,354,4.2,21,,,,IDLE
06:00:15,25.02,57.64,500,403,3.13,40,20.39,44.29,429,39,2.07,18,27.22,34.62,518,PRINTING
06:01:15,24.09,53.35,487,340,2.4,32,23.79,31.86,435,119,3.98,41,27.93,45.61,478,ERROR
06:02:15,25.15,30.82,470,37,2.51,32,24.02,50.69,389,43,0.89,44,18.82,54.59,385,PAUSED
06:03:15,,,,,,,18.85,44.06,438,203,3.46,17,22.95,32.08,530,PRINTING
06:04:15,23.92,40.03,554,448,1.11,33,18.06,56.86,472,103,3.18,28,,,,ERROR
06:05:15,24.66,37.84,496,164,2.19,47,21.02,53.25,389,125,1.2,6,21.32,30.87,434,PAUSED
06:06:15,19.43,31.79,440,165,3.31,26,27.66,34.35,453,270,3.59,31,21.0,45.83,424,PRINTING
06:07:15,19.31,54.7,469,436,0.48,35,25.51,46.83,424,475,1.95,47,27.93,51.79,562,ERROR
06:08:15,27.44,31.46,499,272,1.92,32,24.6,38.09,471,496,3.61,3,19.11,38.89,546,PRINTING
06:09:15,18.52,44.36,458,91,2.66,31,18.41,39.27,431,142,0.42,13,26.72,31.63,528,PAUSED
06:10:15,18.44,48.78,396,449,2.72,20,19.38,51.04,549,55,2.45,15,19.45,59.65,506,IDLE
06:11:15,21.52,46.53,585,130,2.13,49,19.94,56.92,395,199,1.53,36,25.48,47.05,479,IDLE
06:12:15,19.33,35.16,526,428,4.58,14,24.95,35.41,416,202,4.31,12,20.12,49.49,525,ERROR
06:13:15,22.32,44.6,420,210,2.64,26,23.46,46.75,534,244,3.09,31,27.03,41.3,531,IDLE
06:14:15,20.76,47.1,435,440,4.19,33,21.02,57.55,499,369,3.0,5,26.91,59.63,542,PRINTING
06:15:15,27.0,37.66,449,310,2.97,29,24.4,45.09,510,344,0.34,30,26.65,55.47,471,IDLE
06:16:15,18.75,48.49,429,242,1.74,40,18.66,59.15,541,166,0.53,11,21.9,56.54,385,IDLE
06:17:15,23.27,46.39,547,337,4.7,41,18.72,48.97,443,96,0.94,7,20.5,38.47,421,ERROR
06:18:15,26.68,42.3,553,219,2.8,41,19.09,44.2,485,163,4.64,13,20.66,46.48,442,ERROR
06:19:15,18.22,46.0,416,391,3.22,32,19.94,37.96,566,483,1.55,2,18.3,59.75,513,IDLE
06:20:15,22.3,31.39,484,185,2.84,20,20.86,40.11,490,384,0.73,40,24.13,31.08,596,ERROR
06:21:15,,,,,,,21.7,55.72,426,301,0.37,33,26.76,49.2,495,ERROR
06:22:15,18.5,44.5,412,497,2.19,29,,,,,,,18.65,59.78,383,PAUSED
06:23:15,24.26,34.54,471,298,0.37,42,22.56,53.31,574,468,1.58,22,19.08,47.59,499,IDLE
06:24:15,26.17,53.68,567,214,3.15,14,20.87,50.12,510,189,2.92,33,19.26,58.65,442,ERROR
06:25:15,26.99,35.39,587,115,4.79,15,25.51,44.62,416,249,4.36,35,23.9,48.87,599,PAUSED
06:26:15,20.29,36.11,480,179,3.98,39,22.82,46.23,509,409,1.24,18,21.54,51.68,579,PRINTING
06:27:15,21.3,52.07,545,124,1.17,30,20.77,50.94,411,92,3.32,44,23.32,31.31,599,IDLE
06:28:15,23.17,32.17,441,48,2.47,23,25.9,46.4,569,440,0.18,32,22.29,45.61,456,IDLE
06:29:15,27.55,42.27,471,246,0.04,32,27.19,48.58,388,205,1.99,29,24.17,44.34,425,PAUSED
06:30:15,25.89,57.99,490,44,4.54,4,,,,,,,19.44,45.53,565,PAUSED
06:31:15,27.89,34.96,568,91,3.98,37,18.87,56.54,475,54,1.14,31,23.05,51.67,427,IDLE
06:32:15,19.03,57.51,510,421,0.72,34,26.24,36.6,406,84,3.42,49,21.45,34.28,386,IDLE
06:33:15,21.49,44.96,495,499,4.42,42,22.25,58.93,507,488,4.83,25,26.4,46.33,432,PRINTING
06:34:15,19.55,30.87,445,252,1.87,13,18.63,41.69,478,350,3.97,40,25.04,45.25,480,PAUSED
06:35:15,24.64,31.34,490,71,0.23,45,21.68,45.65,598,56,2.23,9,21.56,52.34,584,ERROR
06:36:15,24.15,52.37,501,119,1.38,31,18.2,33.75,380,280,3.59,18,24.25,30.81,557,PAUSED
06:37:15,23.35,41.26,593,355,2.47,50,22.87,46.94,553,324,3.56,17,19.8,47.87,476,IDLE
06:38:15,24.39,57.26,572,431,1.02,50,,,,,,,23.52,52.72,433,PRINTING
06:39:15,19.86,50.23,435,365,0.59,33,22.94,43.67,519,8,3.97,35,20.68,54.62,507,ERROR
06:40:15,23.82,37.4,564,234,2.78,15,22.55,38.72,459,465,0.32,19,25.28,47.72,515,IDLE
06:41:15,23.58,57.92,574,139,3.51,31,26.31,49.42,436,34,1.02,1,24.1,57.8,564,ERROR
06:42:15,19.73,31.07,456,390,1.86,50,26.84,42.94,547,376,3.77,9,23.7,54.34,421,IDLE
06:43:15,20.48,47.34,556,286,1.49,39,21.37,56.45,600,427,4.21,24,21.58,47.82,493,ERROR
06:44:15,21.58,34.93,556,304,1.95,49,24.48,40.52,438,360,2.62,34,27.73,37.45,557,IDLE
06:45:15,22.77,55.4,425,83,2.78,18,19.47,31.16,501,416,0.99,15,21.08,46.69,564,PRINTING
06:46:15,22.31,55.99,430,355,0.11,0,25.73,55.15,567,362,2.13,17,18.9,56.21,594,IDLE
06:47:15,23.9,32.79,523,291,0.47,32,,,,,,,18.92,59.81,498,PRINTING
06:48:15,21.26,59.24,585,253,0.18,4,27.43,30.96,407,80,0.1,18,,,,ERROR
06:49:15,23.98,38.39,538,49,2.97,7,,,,,,,27.21,50.77,493,PAUSED
06:50:15,21.61,38.98,598,250,2.97,29,26.09,52.83,529,276,1.16,22,27.97,58.9,428,PRINTING
06:51:15,20.14,49.56,465,176,0.15,19,26.43,53.5,573,318,0.01,26,25.31,57.02,562,PRINTING
06:52:15,27.89,34.36,467,50,2.02,47,27.79,35.63,486,242,3.32,31,19.41,36.07,412,PRINTING
06:53:15,25.28,39.06,498,216,0.8,39,23.87,38.62,533,186,4.93,14,20.57,31.78,532,PAUSED
06:54:15,19.07,55.75,548,209,1.3,7,20.41,34.61,442,35,3.57,21,21.68,49.54,401,PAUSED
06:55:15,20.98,48.26,412,190,2.14,7,,,,,,,24.08,34.06,507,IDLE
06:56:15,18.01,57.14,501,308,2.33,25,18.12,56.93,543,110,1.45,7,22.78,57.8,490,PAUSED
06:57:15,25.6,56.23,562,486,0.35,8,20.48,52.13,388,233,3.31,8,22.29,49.83,560,PRINTING
06:58:15,20.63,41.81,441,175,3.2,29,25.58,49.23,509,285,0.21,38,23.15,56.6,466,PRINTING
06:59:15,27.48,47.57,596,402,2.05,50,18.28,37.95,391,93,2.5,35,24.08,50.32,475,PAUSED
07:00:15,19.19,31.16,551,489,4.52,9,27.36,41.03,459,138,1.44,22,21.62,50.59,484,IDLE
07:01:15,22.48,42.83,390,479,2.99,16,25.04,33.72,563,243,0.15,23,18.91,33.94,390,IDLE
07:02:15,22.66,32.37,510,383,2.41,48,19.66,34.8,426,471,1.9,20,22.08,33.21,391,PRINTING
07:03:15,20.35,49.0,509,168,0.99,26,18.55,46.99,579,39,1.41,24,20.56,37.03,411,ERROR
07:04:15,25.82,36.21,496,273,3.34,37,,,,,,,24.93,58.92,380,IDLE
07:05:15,20.36,37.6,444,425,3.26,41,27.1,45.34,465,226,2.67,43,23.33,44.49,408,ERROR
07:06:15,19.6,55.36,591,298,1.97,41,22.48,36.35,418,40,4.24,25,22.22,42.25,465,PRINTING
07:07:15,26.94,35.54,553,170,4.0,23,24.22,34.09,480,224,4.05,8,18.57,36.17,423,ERROR
07:08:15,22.29,55.98,503,482,4.44,33,21.47,53.26,454,220,4.7,47,19.68,33.93,518,ERROR
07:09:15,21.88,30.45,566,75,1.63,44,18.69,33.84,585,335,4.54,50,24.45,31.42,582,PAUSED
07:10:15,,,,,,,23.43,57.15,501,100,4.35,11,20.39,41.65,470,PRINTING
07:11:15,22.12,30.16,421,114,4.63,15,19.41,43.52,548,219,0.49,10,25.07,37.11,516,IDLE
07:12:15,23.29,50.19,463,482,1.24,13,22.07,44.48,451,64,1.5,34,24.06,41.29,538,IDLE
07:13:15,23.11,46.96,497,391,2.65,15,23.27,48.32,453,23,0.04,31,27.08,57.7,429,PRINTING
07:14:15,21.84,59.07,425,147,3.8,42,18.73,31.37,539,481,2.33,3,25.72,33.3,531,PRINTING
07:15:15,23.51,48.72,382,247,4.68,20,23.43,58.07,477,458,0.46,41,27.89,35.27,439,IDLE
07:16:15,19.8,43.12,596,180,1.6,26,25.86,49.61,508,137,3.51,31,23.94,34.44,584,PRINTING
07:17:15,26.9,34.7,518,402,1.75,31,23.45,45.84,497,216,4.54,20,25.8,44.66,440,IDLE
07:18:15,26.48,47.21,427,334,1.72,46,19.47,46.55,489,347,3.24,26,19.17,41.63,563,PRINTING
07:19:15,21.52,60.0,408,104,4.49,47,24.09,52.9,393,493,4.96,22,25.92,47.84,560,ERROR
07:20:15,27.37,46.17,533,288,0.23,6,25.65,47.62,473,220,4.64,33,24.38,44.41,510,PAUSED
07:21:15,18.46,32.13,440,77,1.38,14,22.26,47.06,384,99,1.33,36,25.29,53.26,599,PRINTING
07:22:15,21.31,40.97,531,359,3.58,12,25.62,52.82,531,418,2.36,50,21.42,37.84,572,PRINTING
07:23:15,27.67,38.04,383,29,1.49,40,18.32,32.19,558,251,3.67,43,26.31,51.39,383,PAUSED
07:24:15,23.53,56.85,510,224,3.07,43,25.35,41.08,469,396,2.09,15,24.5,32.7,494,PRINTING
07:25:15,18.63,58.44,491,22,0.96,29,24.85,31.42,417,281,1.94,7,20.58,35.74,514,ERROR
07:26:15,22.82,54.58,499,218,1.68,22,19.22,53.63,421,365,3.01,18,20.18,58.85,582,IDLE
07:27:15,27.41,45.5,596,134,0.81,18,19.21,45.88,473,417,0.96,29,,,,PAUSED
07:28:15,,,,,,,,,,,,,24.19,57.67,539,PRINTING
07:29:15,25.91,39.67,476,164,4.28,5,20.47,47.21,471,231,2.64,26,26.08,31.32,424,PAUSED
07:30:15,26.28,36.73,503,214,3.81,28,22.81,58.29,492,165,2.31,19,19.59,36.59,460,ERROR
07:31:15,27.69,44.88,502,144,2.8,1,22.75,52.49,428,375,0.49,42,26.35,47.14,427,ERROR
07:32:15,27.12,35.24,579,489,4.04,31,27.5,45.78,519,140,2.5,7,23.66,50.66,493,ERROR
07:33:15,25.29,54.6,469,265,3.27,22,25.0,36.3,444,6,1.49,31,18.94,45.23,490,IDLE
07:34:15,20.29,42.2,391,378,1.25,13,19.59,44.62,539,175,0.11,44,23.84,52.13,431,PAUSED
07:35:15,22.85,51.68,596,214,0.14,18,24.68,41.26,507,411,2.93,9,19.29,45.88,464,IDLE
07:36:15,23.8,34.12,532,123,0.8,9,24.73,58.88,471,216,1.1,34,24.2,49.26,413,IDLE
07:37:15,20.66,48.23,557,279,0.35,28,23.77,47.27,557,82,1.04,40,27.57,50.54,520,IDLE
07:38:15,19.58,53.99,386,278,1.25,31,21.85,35.6,551,419,3.85,21,23.28,43.01,380,ERROR
07:39:15,23.2,33.67,583,344,0.39,41,27.74,32.34,460,30,4.03,34,18.07,49.63,577,PAUSED
07:40:15,20.24,30.69,387,12,0.31,25,25.43,48.29,598,146,3.98,8,27.43,32.42,538,PAUSED
07:41:15,20.69,55.83,391,41,3.04,4,25.28,59.53,544,174,2.23,12,,,,IDLE
07:42:15,27.23,58.76,544,100,4.17,1,23.29,48.68,399,10,3.72,39,24.28,33.78,564,ERROR
07:43:15,18.75,48.84,505,474,3.27,27,25.01,56.33,573,454,0.02,8,19.34,33.63,381,IDLE
07:44:15,25.3,37.15,562,131,2.11,18,23.03,46.52,572,225,0.79,45,24.43,45.57,410,IDLE
07:45:15,23.7,34.87,569,479,1.95,11,26.8,44.03,451,48,3.22,18,27.76,34.24,599,IDLE
07:46:15,23.24,41.67,537,150,0.86,2,26.48,33.36,492,236,0.71,7,27.32,38.4,490,PRINTING
07:47:15,19.61,33.39,518,320,2.63,12,22.7,52.13,426,19,3.8,11,19.12,36.79,492,PAUSED
07:48:15,23.74,38.37,492,73,1.36,20,22.11,40.78,553,50,2.74,9,26.3,49.57,408,IDLE
07:49:15,21.49,31.81,574,305,4.62,29,23.67,42.35,429,362,2.52,32,,,,IDLE
07:50:15,21.82,31.13,414,252,4.38,38,25.03,34.35,512,188,1.8,15,23.15,36.11,517,ERROR
07:51:15,25.33,55.78,517,355,2.88,12,25.94,59.22,394,256,2.03,10,19.3,37.69,469,PRINTING
07:52:15,18.35,50.22,492,210,3.01,35,23.48,43.16,479,296,4.36,3,25.29,59.03,527,PAUSED
07:53:15,24.63,49.74,504,97,2.56,14,23.23,59.27,546,251,1.15,39,24.31,58.96,415,PRINTING
07:54:15,19.09,37.67,548,208,0.12,12,25.72,58.1,428,397,1.96,44,23.61,49.03,510,PAUSED
07:55:15,27.12,35.22,574,191,1.4,18,21.5,41.9,406,226,4.05,41,25.86,38.51,596,IDLE
07:56:15,25.97,47.45,571,305,2.84,28,20.74,55.8,538,332,4.92,12,20.26,52.65,456,PAUSED
07:57:15,27.91,53.5,394,413,1.72,5,21.74,54.18,557,78,2.95,49,20.74,44.65,552,PRINTING
07:58:15,18.18,42.48,387,139,0.77,17,24.66,34.25,401,494,1.3,15,27.03,46.4,393,IDLE
07:59:15,18.97,49.18,472,347,3.95,22,24.44,33.63,588,189,3.61,21,21.12,57.15,390,ERROR
08:00:15,26.24,35.02,389,287,0.45,15,24.4,38.76,417,397,1.97,31,26.75,50.64,416,PRINTING
08:01:15,19.28,59.74,584,306,4.91,39,24.3,52.29,487,389,3.38,35,24.52,50.72,555,IDLE
08:02:15,25.48,49.4,457,21,0.63,17,24.1,41.94,594,242,3.32,23,24.36,31.12,501,PRINTING
08:03:15,18.61,37.63,458,184,1.28,22,19.53,51.03,434,70,3.75,20,18.12,51.39,509,PAUSED
08:04:15,22.16,31.93,491,251,0.89,1,24.28,59.55,519,356,0.03,2,24.49,58.28,481,ERROR
08:05:15,18.24,40.18,541,191,2.73,40,19.3,41.3,455,280,1.68,50,25.06,47.47,571,PAUSED
08:06:15,22.22,35.27,589,92,3.91,42,22.26,31.3,412,63,2.38,7,20.51,59.01,512,PAUSED
08:07:15,26.62,51.27,466,197,4.6,36,22.64,53.51,549,432,0.69,43,,,,IDLE
08:08:15,24.94,34.81,533,34,0.81,0,24.33,37.78,446,257,4.25,47,20.26,37.02,487,IDLE
08:09:15,23.5,58.2,547,224,2.22,39,27.13,46.33,385,419,2.42,36,26.23,32.02,462,PRINTING
08:10:15,23.85,59.0,407,464,0.36,42,23.14,47.87,434,174,1.62,6,26.62,42.46,527,IDLE
08:11:15,21.99,40.56,523,478,4.66,10,20.15,30.85,457,310,2.82,12,20.36,44.64,598,PAUSED
08:12:15,18.07,46.77,435,80,1.76,5,20.59,36.73,574,218,1.4,0,25.61,50.48,490,ERROR
08:13:15,27.73,54.98,537,375,2.79,13,18.95,56.74,452,377,4.59,23,22.57,38.07,489,IDLE
08:14:15,19.97,47.37,443,355,0.7,43,21.9,59.75,424,203,0.27,27,27.83,37.45,486,IDLE
08:15:15,19.28,32.74,431,491,1.24,7,19.84,33.05,556,264,0.49,35,18.86,39.14,464,PAUSED
